Ano,Categoria da Situação,Cor / Raça,Código da Matricula,Código do Ciclo Matricula,Data de Fim Previsto do Ciclo,Data de Inicio do Ciclo,Data de Ocorrencia da Matricula,Eixo Tecnológico,Faixa Etária,Mês De Ocorrência da Situação,Nome de Curso,Renda Familiar,Sexo,Situação de Matrícula,Subeixo Tecnológico,Tipo de Curso,Turno
2019,Em curso,Preta,72173682,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"1,5<RFP<=2,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,72173692,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,25 a 29 anos,2017-03-01,Técnico em Comércio,Não declarada,M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173684,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,Não declarada,M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,72173784,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,72173788,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,40 a 44 anos,2017-03-01,Técnico em Comércio,Não declarada,F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,72173792,2152170,2019-12-16,2017-03-13,2017-03-01,Gestão e Negócios,20 a 24 anos,2017-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,90384791,2152179,2020-12-31,2017-03-13,2019-04-01,Informação e Comunicação,50 a 54 anos,2019-04-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,66262319,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,66262323,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,90384795,2152179,2020-12-31,2017-03-13,2019-04-01,Informação e Comunicação,15 a 19 anos,2019-04-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Não declarada,90384787,2152179,2020-12-31,2017-03-13,2019-04-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Evadidos,Branca,66262123,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2019-03-01,Técnico em Informática,"1<RFP<=1,5",M,Transf. externa,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,66262291,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,66262321,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,59189399,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2017-03-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,72176014,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,90384789,2152179,2020-12-31,2017-03-13,2019-04-01,Informação e Comunicação,20 a 24 anos,2019-04-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Evadidos,Preta,63830494,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2019-05-01,Técnico em Informática,Não declarada,F,Desligada,Informática,Técnico-Integrado,Vespertino
2019,Evadidos,Preta,63830460,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2019-10-01,Técnico em Informática,Não declarada,M,Desligada,Informática,Técnico-Integrado,Vespertino
2019,Evadidos,Branca,66262125,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2019-10-01,Técnico em Informática,"0,5<RFP<=1",M,Desligada,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Não declarada,72175006,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175010,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0<RFP<=0,5",F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175012,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"2,5<RFP<=3,5",F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,72175016,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"RFP>3,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175018,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1<RFP<=1,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176004,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1<RFP<=1,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Não declarada,72175014,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"2,5<RFP<=3,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Não declarada,72174986,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72174994,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"RFP>3,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72174996,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0<RFP<=0,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,72174998,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"2,5<RFP<=3,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,72175000,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0<RFP<=0,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175004,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1<RFP<=1,5",F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176012,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1,5<RFP<=2,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176016,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1,5<RFP<=2,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176018,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176022,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1<RFP<=1,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176024,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176090,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,54917529,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2017-03-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,54917683,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2017-03-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,54918401,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,20 a 24 anos,2017-03-01,Técnico em Informática,Não declarada,M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Não declarada,72174984,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,Não declarada,F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,72175020,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1,5<RFP<=2,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175022,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"2,5<RFP<=3,5",F,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Preta,72175024,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"1<RFP<=1,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72175798,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"RFP>3,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Parda,72176006,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0<RFP<=0,5",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,72176010,2152179,2020-12-31,2017-03-13,2017-03-01,Informação e Comunicação,15 a 19 anos,2017-03-01,Técnico em Informática,"0,5<RFP<=1",M,Em fluxo,Informática,Técnico-Integrado,Vespertino
2019,Em curso,Branca,85699621,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,35 a 39 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Não declarada,85699625,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"1,5<RFP<=2,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Não declarada,85699627,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699629,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699617,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,40 a 44 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,85699619,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,45 a 49 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85700251,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"1<RFP<=1,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699991,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,45 a 49 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699993,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,50 a 54 anos,2018-03-01,Técnico em Comércio,"2,5<RFP<=3,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699995,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,40 a 44 anos,2018-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,85699997,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,40 a 44 anos,2018-03-01,Técnico em Comércio,"2,5<RFP<=3,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699999,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,30 a 34 anos,2018-03-01,Técnico em Comércio,"1<RFP<=1,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85700001,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,25 a 29 anos,2018-03-01,Técnico em Comércio,"1,5<RFP<=2,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,85700003,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,25 a 29 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85700007,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85700009,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"2,5<RFP<=3,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85700011,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699989,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,35 a 39 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Evadidos,Branca,85699623,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2019-08-01,Técnico em Comércio,"0,5<RFP<=1",F,Desligada,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699603,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,25 a 29 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699605,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699607,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,Não declarada,M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699609,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"1<RFP<=1,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,85699611,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,45 a 49 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Preta,85699613,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,50 a 54 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699615,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,50 a 54 anos,2018-03-01,Técnico em Comércio,"1<RFP<=1,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Parda,85699775,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,20 a 24 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",F,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699783,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,35 a 39 anos,2018-03-01,Técnico em Comércio,"0,5<RFP<=1",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,85699815,2499989,2020-12-15,2018-03-01,2018-03-01,Gestão e Negócios,25 a 29 anos,2018-03-01,Técnico em Comércio,"0<RFP<=0,5",M,Em fluxo,Gestão e Negócios,Técnico-PROEJA - Integrado,Noturno
2019,Em curso,Branca,91615739,2626425,2022-07-29,2019-07-29,2019-08-01,Informação e Comunicação,30 a 34 anos,2019-08-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268409,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268359,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,30 a 34 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Parda,91268381,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268357,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,35 a 39 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"RFP>3,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268403,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,25 a 29 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"RFP>3,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268377,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,25 a 29 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268391,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,35 a 39 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Parda,91268385,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,15 a 19 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268411,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,25 a 29 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"0<RFP<=0,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268365,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1,5<RFP<=2,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268413,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"0,5<RFP<=1",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268375,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",F,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268405,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,20 a 24 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Preta,91268395,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,30 a 34 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,Não declarada,M,Ingressante,Informática,Superior-Tecnologia,Noturno
2019,Em curso,Branca,91268389,2626425,2022-07-29,2019-07-29,2019-07-01,Informação e Comunicação,40 a 44 anos,2019-07-01,Análise e Desenvolvimento de Sistemas,"1<RFP<=1,5",M,Ingressante,Informática,Superior-Tecnologia,Noturno
